3539806;Poá;SP;117452;-46.346220;-23.528627;/wiki/Po%C3%A1
3103504;Araguari;MG;117267;-48.191605;-18.648270;/wiki/Araguari
2606804;Igarassu;PE;117019;-34.910583;-7.828372;/wiki/Igarassu
5215231;Novo Gama;GO;115711;-48.037211;-16.056078;/wiki/Novo_Gama
3169901;Ubá;MG;115552;-42.936786;-21.118597;/wiki/Ub%C3%A1
5220454;Senador Canedo;GO;115371;-49.087967;-16.718575;/wiki/Senador_Canedo
3147907;Passos;MG;114679;-46.611413;-20.719212;/wiki/Passos_(Minas_Gerais)
1500602;Altamira;PA;114594;-52.214376;-3.205660;/wiki/Altamira
1303403;Parintins;AM;114273;-56.736292;-2.627053;/wiki/Parintins
1508100;Tucuruí;PA;113659;-49.667184;-3.766889;/wiki/Tucuru%C3%AD
3534708;Ourinhos;SP;113542;-49.868580;-22.977268;/wiki/Ourinhos
2910727;Eunápolis;BA;113380;-39.584172;-16.375167;/wiki/Eun%C3%A1polis
2613701;São Lourenço da Mata;PE;113230;-35.041278;-7.995938;/wiki/S%C3%A3o_Louren%C3%A7o_da_Mata
1505502;Paragominas;PA;113145;-47.356962;-2.994191;/wiki/Paragominas
4119509;Piraquara;PR;113036;-49.065306;-25.446550;/wiki/Piraquara
2100055;Açailândia;MA;112445;-47.506665;-4.951377;/wiki/A%C3%A7ail%C3%A2ndia
4128104;Umuarama;PR;111557;-53.308460;-23.763950;/wiki/Umuarama
5003207;Corumbá;MS;111435;-57.648985;-19.006375;/wiki/Corumb%C3%A1
3119401;Coronel Fabriciano;MG;109855;-42.624347;-19.525053;/wiki/Coronel_Fabriciano
3536505;Paulínia;SP;109424;-47.154386;-22.759922;/wiki/Paul%C3%ADnia
5205109;Catalão;GO;108823;-47.947703;-18.169573;/wiki/Catal%C3%A3o_(Goi%C3%A1s)
3143906;Muriaé;MG;108763;-42.361075;-21.132047;/wiki/Muria%C3%A9
2612505;Santa Cruz do Capibaribe;PE;107937;-36.203950;-7.955190;/wiki/Santa_Cruz_do_Capibaribe
1100023;Ariquemes;RO;107863;-63.033269;-9.908463;/wiki/Ariquemes
2510808;Patos;PB;107605;-37.276913;-7.024492;/wiki/Patos
4103701;Cambé;PR;106533;-51.277728;-23.281632;/wiki/Camb%C3%A9
1507953;Tailândia;PA;106339;-48.951282;-2.937080;/wiki/Tail%C3%A2ndia_(Par%C3%A1)
3104007;Araxá;MG;106229;-46.940010;-19.591330;/wiki/Arax%C3%A1
4307005;Erechim;RS;105862;-52.275877;-27.633406;/wiki/Erechim
