3048;Grossos;RN;10383;/wiki/Grossos
3049;Buenópolis;MG;10365;/wiki/Buen%C3%B3polis
3050;Ouroeste;SP;10361;/wiki/Ouroeste
3051;Fernando Falcão;MA;10360;/wiki/Fernando_Falc%C3%A3o
3052;Urucânia;MG;10358;/wiki/Uruc%C3%A2nia
3053;Centralina;MG;10350;/wiki/Centralina
3054;Mariluz;PR;10345;/wiki/Mariluz
3055;Catunda;CE;10342;/wiki/Catunda
3056;Francisco Badaró;MG;10332;/wiki/Francisco_Badar%C3%B3
3057;Guaraciaba (Minas Gerais);MG;10324;/wiki/Guaraciaba_(Minas_Gerais)
3058;Itapitanga;BA;10313;/wiki/Itapitanga
3059;Rio Acima;MG;10312;/wiki/Rio_Acima
3060;Aragoiânia;GO;10308;/wiki/Aragoi%C3%A2nia
3061;Carlinda;MT;10305;/wiki/Carlinda
3062;Fontoura Xavier;RS;10304;/wiki/Fontoura_Xavier
3063;Ninheira;MG;10295;/wiki/Ninheira
3064;Conceição da Aparecida;MG;10292;/wiki/Concei%C3%A7%C3%A3o_da_Aparecida
3065;Sarapuí;SP;10285;/wiki/Sarapu%C3%AD
3066;São Miguel do Gostoso;RN;10282;/wiki/S%C3%A3o_Miguel_do_Gostoso
3067;Petrolina de Goiás;GO;10281;/wiki/Petrolina_de_Goi%C3%A1s
3068;Barracão (Paraná);PR;10275;/wiki/Barrac%C3%A3o_(Paran%C3%A1)
3069;Bujari;AC;10266;/wiki/Bujari
3070;Itapebi;BA;10259;/wiki/Itapebi
3071;Bela Vista de Minas;MG;10255;/wiki/Bela_Vista_de_Minas
3072;Serrano do Maranhão;MA;10253;/wiki/Serrano_do_Maranh%C3%A3o
3073;Porto Xavier;RS;10246;/wiki/Porto_Xavier
3074;Cachoeira dos Índios;PB;10244;/wiki/Cachoeira_dos_%C3%8Dndios
3075;Cristina (Minas Gerais);MG;10242;/wiki/Cristina_(Minas_Gerais)
3076;Rubim;MG;10241;/wiki/Rubim
3077;São João (Paraná);PR;10241;/wiki/S%C3%A3o_Jo%C3%A3o_(Paran%C3%A1)
3078;Água Branca (Paraíba);PB;10234;/wiki/%C3%81gua_Branca_(Para%C3%ADba)
3079;Brotas de Macaúbas;BA;10231;/wiki/Brotas_de_Maca%C3%BAbas
3080;São João do Ivaí;PR;10219;/wiki/S%C3%A3o_Jo%C3%A3o_do_Iva%C3%AD
3081;Riachuelo (Sergipe);SE;10213;/wiki/Riachuelo_(Sergipe)
3082;Botuporã;BA;10211;/wiki/Botupor%C3%A3
3083;Bom Jesus (Rio Grande do Norte);RN;10210;/wiki/Bom_Jesus_(Rio_Grande_do_Norte)
3084;Ribeirão Cascalheira;MT;10206;/wiki/Ribeir%C3%A3o_Cascalheira
3085;Itamogi;MG;10192;/wiki/Itamogi
3086;Catanduvas (Paraná);PR;10189;/wiki/Catanduvas_(Paran%C3%A1)
3087;Boa Saúde;RN;10181;/wiki/Boa_Sa%C3%BAde
3088;Governador Newton Bello;MA;10180;/wiki/Governador_Newton_Bello
3089;Santo Antônio das Missões;RS;10175;/wiki/Santo_Ant%C3%B4nio_das_Miss%C3%B5es
3090;Sinimbu;RS;10172;/wiki/Sinimbu
3091;Caroebe;RR;10169;/wiki/Caroebe
3092;Iretama;PR;10169;/wiki/Iretama
3093;Chapadão do Céu;GO;10167;/wiki/Chapad%C3%A3o_do_C%C3%A9u
3094;Jatobá (Maranhão);MA;10153;/wiki/Jatob%C3%A1_(Maranh%C3%A3o)
3095;Dores de Campos;MG;10153;/wiki/Dores_de_Campos
3096;Santa Tereza do Oeste;PR;10139;/wiki/Santa_Tereza_do_Oeste
3097;Imaruí;SC;10135;/wiki/Imaru%C3%AD
3098;Apiacás (Mato Grosso);MT;10133;/wiki/Apiac%C3%A1s_(Mato_Grosso)
3099;Santa Cruz do Arari;PA;10128;/wiki/Santa_Cruz_do_Arari
3100;Campos Lindos;TO;10116;/wiki/Campos_Lindos
3101;Luís Gomes;RN;10116;/wiki/Lu%C3%ADs_Gomes
3102;Maiquinique;BA;10112;/wiki/Maiquinique
3103;Uchoa;SP;10110;/wiki/Uchoa
3104;Terra Nova (Pernambuco);PE;10096;/wiki/Terra_Nova_(Pernambuco)
3105;Pescaria Brava;SC;10091;/wiki/Pescaria_Brava
3106;Guaraciaba (Santa Catarina);SC;10090;/wiki/Guaraciaba_(Santa_Catarina)
3107;Planalto (Rio Grande do Sul);RS;10084;/wiki/Planalto_(Rio_Grande_do_Sul)
3108;Carmo do Rio Verde;GO;10082;/wiki/Carmo_do_Rio_Verde
3109;Ipuiuna;MG;10079;/wiki/Ipuiuna
3110;Arroio do Sal;RS;10065;/wiki/Arroio_do_Sal
3111;Paranaiguara;GO;10057;/wiki/Paranaiguara
3112;Arauá;SE;10056;/wiki/Arau%C3%A1
3113;São Sebastião do Maranhão;MG;10044;/wiki/S%C3%A3o_Sebasti%C3%A3o_do_Maranh%C3%A3o
3114;Sigefredo Pacheco (Piauí);PI;10041;/wiki/Sigefredo_Pacheco_(Piau%C3%AD)
3115;Alfredo Wagner;SC;10036;/wiki/Alfredo_Wagner
3116;Carneirinho;MG;10027;/wiki/Carneirinho
3117;Piraí do Norte;BA;10023;/wiki/Pira%C3%AD_do_Norte
3118;Torrinha;SP;10010;/wiki/Torrinha
3119;Coroaci;MG;9991;/wiki/Coroaci
3120;Sítio do Quinto;BA;9986;/wiki/S%C3%ADtio_do_Quinto
3121;Rinópolis;SP;9981;/wiki/Rin%C3%B3polis
3122;Coronel Freitas;SC;9981;/wiki/Coronel_Freitas
3123;Bom Retiro (Santa Catarina);SC;9966;/wiki/Bom_Retiro_(Santa_Catarina)
3124;Glória de Dourados;MS;9965;/wiki/Gl%C3%B3ria_de_Dourados
3125;Bom Jesus do Norte;ES;9936;/wiki/Bom_Jesus_do_Norte
3126;Sairé;PE;9932;/wiki/Sair%C3%A9
3127;Porangaba;SP;9925;/wiki/Porangaba
3128;Nova Bassano;RS;9916;/wiki/Nova_Bassano
3129;Constantina (Rio Grande do Sul);RS;9911;/wiki/Constantina_(Rio_Grande_do_Sul)
3130;Umbuzeiro (Paraíba);PB;9907;/wiki/Umbuzeiro_(Para%C3%ADba)
3131;Mulungu (Paraíba);PB;9902;/wiki/Mulungu_(Para%C3%ADba)
3132;Guia Lopes da Laguna;MS;9895;/wiki/Guia_Lopes_da_Laguna
3133;Quilombo (Santa Catarina);SC;9887;/wiki/Quilombo_(Santa_Catarina)
3134;Anísio de Abreu;PI;9880;/wiki/An%C3%ADsio_de_Abreu
3135;Bom Jesus da Serra;BA;9880;/wiki/Bom_Jesus_da_Serra
3136;Aruanã (Goiás);GO;9875;/wiki/Aruan%C3%A3_(Goi%C3%A1s)
3137;Dumont;SP;9868;/wiki/Dumont
3138;Juru;PB;9867;/wiki/Juru
3139;Monte Carlo (Santa Catarina);SC;9866;/wiki/Monte_Carlo_(Santa_Catarina)
3140;Ipupiara;BA;9865;/wiki/Ipupiara
3141;Nova Veneza (Goiás);GO;9853;/wiki/Nova_Veneza_(Goi%C3%A1s)
3142;Roncador;PR;9849;/wiki/Roncador
3143;Manduri (São Paulo);SP;9846;/wiki/Manduri_(S%C3%A3o_Paulo)
3144;Alto Piquiri;PR;9836;/wiki/Alto_Piquiri
3145;Pau Brasil (Bahia);BA;9831;/wiki/Pau_Brasil_(Bahia)
3146;Ferros;MG;9820;/wiki/Ferros
3147;Ipiranga do Piauí;PI;9811;/wiki/Ipiranga_do_Piau%C3%AD
3148;Itapeva (Minas Gerais);MG;9783;/wiki/Itapeva_(Minas_Gerais)
3149;Axixá do Tocantins;TO;9756;/wiki/Axix%C3%A1_do_Tocantins
3150;Nova Campina;SP;9755;/wiki/Nova_Campina
3151;Capim Branco;MG;9754;/wiki/Capim_Branco
3152;Saudades (Santa Catarina);SC;9745;/wiki/Saudades_(Santa_Catarina)
3153;Corumbaíba;GO;9723;/wiki/Corumba%C3%ADba
3154;Canápolis (Bahia);BA;9711;/wiki/Can%C3%A1polis_(Bahia)
3155;Cavalcante (Goiás);GO;9709;/wiki/Cavalcante_(Goi%C3%A1s)
3156;Bonfinópolis;GO;9706;/wiki/Bonfin%C3%B3polis
3157;Ariranha (São Paulo);SP;9668;/wiki/Ariranha_(S%C3%A3o_Paulo)
3158;Terra Nova do Norte;MT;9667;/wiki/Terra_Nova_do_Norte
3159;Ministro Andreazza;RO;9660;/wiki/Ministro_Andreazza
3160;Campo Grande (Rio Grande do Norte);RN;9655;/wiki/Campo_Grande_(Rio_Grande_do_Norte)
3161;Águia Branca;ES;9642;/wiki/%C3%81guia_Branca
3162;Deputado Irapuan Pinheiro;CE;9625;/wiki/Deputado_Irapuan_Pinheiro
3163;Pureza;RN;9621;/wiki/Pureza
3164;Reginópolis;SP;9621;/wiki/Regin%C3%B3polis
3165;Santa Maria do Oeste;PR;9615;/wiki/Santa_Maria_do_Oeste
3166;Frei Inocêncio;MG;9611;/wiki/Frei_Inoc%C3%AAncio
3167;Arenápolis;MT;9607;/wiki/Aren%C3%A1polis
3168;Pedrinhas;SE;9602;/wiki/Pedrinhas
3169;Candiota;RS;9584;/wiki/Candiota
3170;Rondon (Paraná);PR;9579;/wiki/Rondon_(Paran%C3%A1)
3171;Paula Cândido;MG;9571;/wiki/Paula_C%C3%A2ndido
3172;Formoso (Minas Gerais);MG;9562;/wiki/Formoso_(Minas_Gerais)
3173;Campo Grande (Alagoas);AL;9558;/wiki/Campo_Grande_(Alagoas)
3174;Dom Inocêncio;PI;9556;/wiki/Dom_Inoc%C3%AAncio
3175;Ananás (Tocantins);TO;9549;/wiki/Anan%C3%A1s_(Tocantins)
3176;Verdejante;PE;9534;/wiki/Verdejante
3177;Igaratá;SP;9534;/wiki/Igarat%C3%A1
3178;Lagoa Grande (Minas Gerais);MG;9532;/wiki/Lagoa_Grande_(Minas_Gerais)
3179;Herculândia;SP;9526;/wiki/Hercul%C3%A2ndia
3180;Mara Rosa;GO;9503;/wiki/Mara_Rosa
3181;Lontra (Minas Gerais);MG;9496;/wiki/Lontra_(Minas_Gerais)
3182;Tabaporã;MT;9489;/wiki/Tabapor%C3%A3
3183;Riacho dos Machados;MG;9481;/wiki/Riacho_dos_Machados
3184;Açucena (Minas Gerais);MG;9470;/wiki/A%C3%A7ucena_(Minas_Gerais)
3185;Denise (Mato Grosso);MT;9462;/wiki/Denise_(Mato_Grosso)
3186;Manoel Urbano;AC;9459;/wiki/Manoel_Urbano
3187;Buriti Alegre;GO;9459;/wiki/Buriti_Alegre
3188;Triunfo (Paraíba);PB;9455;/wiki/Triunfo_(Para%C3%ADba)
3189;São Domingos (Santa Catarina);SC;9445;/wiki/S%C3%A3o_Domingos_(Santa_Catarina)
3190;Cachoeira Grande;MA;9431;/wiki/Cachoeira_Grande
3191;Ilha Grande (Piauí);PI;9426;/wiki/Ilha_Grande_(Piau%C3%AD)
3192;Japurá (Paraná);PR;9425;/wiki/Japur%C3%A1_(Paran%C3%A1)
3193;Cachoeira de Pajeú;MG;9412;/wiki/Cachoeira_de_Paje%C3%BA
3194;Carbonita;MG;9405;/wiki/Carbonita
3195;Palhano;CE;9386;/wiki/Palhano
3196;Olho d'Água do Casado;AL;9373;/wiki/Olho_d%27%C3%81gua_do_Casado
3197;Euclides da Cunha Paulista;SP;9371;/wiki/Euclides_da_Cunha_Paulista
3198;Agudos do Sul;PR;9371;/wiki/Agudos_do_Sul
3199;Terra Roxa (São Paulo);SP;9370;/wiki/Terra_Roxa_(S%C3%A3o_Paulo)
3200;São Sebastião do Alto;RJ;9357;/wiki/S%C3%A3o_Sebasti%C3%A3o_do_Alto
3201;Verdelândia;MG;9355;/wiki/Verdel%C3%A2ndia
3202;Wagner (Bahia);BA;9345;/wiki/Wagner_(Bahia)
3203;Rodelas;BA;9331;/wiki/Rodelas
3204;Salto Grande;SP;9331;/wiki/Salto_Grande
3205;Caturama;BA;9329;/wiki/Caturama
3206;Planaltino;BA;9322;/wiki/Planaltino
3207;Francisco Santos;PI;9319;/wiki/Francisco_Santos
3208;Antônio Dias;MG;9318;/wiki/Ant%C3%B4nio_Dias
3209;Caputira;MG;9298;/wiki/Caputira
3210;Cardeal da Silva;BA;9295;/wiki/Cardeal_da_Silva
3211;Boa Vista do Gurupi;MA;9287;/wiki/Boa_Vista_do_Gurupi
3212;Rio das Flores;RJ;9284;/wiki/Rio_das_Flores
3213;Palmeira d'Oeste;SP;9283;/wiki/Palmeira_d%27Oeste
3214;Pirambu;SE;9280;/wiki/Pirambu
3215;Araújos;MG;9273;/wiki/Ara%C3%BAjos
3216;Baía Formosa;RN;9271;/wiki/Ba%C3%ADa_Formosa
3217;Chapada (Rio Grande do Sul);RS;9269;/wiki/Chapada_(Rio_Grande_do_Sul)
3218;Natividade (Tocantins);TO;9244;/wiki/Natividade_(Tocantins)
3219;Iaras;SP;9240;/wiki/Iaras
3220;Cedral (São Paulo);SP;9237;/wiki/Cedral_(S%C3%A3o_Paulo)
3221;Ibiassucê;BA;9224;/wiki/Ibiassuc%C3%AA
3222;Coronel Murta;MG;9222;/wiki/Coronel_Murta
3223;Caém;BA;9213;/wiki/Ca%C3%A9m
3224;Vila Pavão;ES;9208;/wiki/Vila_Pav%C3%A3o
3225;Brejo de Areia;MA;9188;/wiki/Brejo_de_Areia
3226;Novo Mundo (Mato Grosso);MT;9178;/wiki/Novo_Mundo_(Mato_Grosso)
3227;Nova Monte Verde;MT;9178;/wiki/Nova_Monte_Verde
3228;Pantano Grande;RS;9174;/wiki/Pantano_Grande
3229;Silves (Amazonas);AM;9171;/wiki/Silves_(Amazonas)
3230;Várzea do Poço;BA;9170;/wiki/V%C3%A1rzea_do_Po%C3%A7o
3231;Maravilha (Alagoas);AL;9163;/wiki/Maravilha_(Alagoas)
3232;Montes Altos;MA;9160;/wiki/Montes_Altos
3233;Murici dos Portelas;PI;9159;/wiki/Murici_dos_Portelas
3234;Coqueiral;MG;9159;/wiki/Coqueiral
3235;Itapiranga (Amazonas);AM;9148;/wiki/Itapiranga_(Amazonas)
3236;Nazário;GO;9142;/wiki/Naz%C3%A1rio
3237;Jaçanã (Rio Grande do Norte);RN;9133;/wiki/Ja%C3%A7an%C3%A3_(Rio_Grande_do_Norte)
3238;Jucuruçu;BA;9126;/wiki/Jucuru%C3%A7u
3239;Nova Redenção;BA;9118;/wiki/Nova_Reden%C3%A7%C3%A3o
3240;Florânia;RN;9116;/wiki/Flor%C3%A2nia
3241;Urânia (São Paulo);SP;9114;/wiki/Ur%C3%A2nia_(S%C3%A3o_Paulo)
3242;Japorã;MS;9110;/wiki/Japor%C3%A3
3243;Amapá (município);AP;9109;/wiki/Amap%C3%A1_(munic%C3%ADpio)
3244;Carneiros;AL;9081;/wiki/Carneiros
3245;Penaforte;CE;9077;/wiki/Penaforte
3246;Rafard;SP;9076;/wiki/Rafard
3247;Bálsamo (São Paulo);SP;9068;/wiki/B%C3%A1lsamo_(S%C3%A3o_Paulo)
3248;Mucugê;BA;9062;/wiki/Mucug%C3%AA
3249;São Domingos (Bahia);BA;9058;/wiki/S%C3%A3o_Domingos_(Bahia)
3250;São Jorge d'Oeste;PR;9050;/wiki/S%C3%A3o_Jorge_d%27Oeste
3251;Anaurilândia;MS;9035;/wiki/Anauril%C3%A2ndia
3252;Prados (Minas Gerais);MG;9031;/wiki/Prados_(Minas_Gerais)
3253;Casca (Rio Grande do Sul);RS;9031;/wiki/Casca_(Rio_Grande_do_Sul)
3254;Sítio Novo do Tocantins;TO;9029;/wiki/S%C3%ADtio_Novo_do_Tocantins
3255;Palmeiras (Bahia);BA;9019;/wiki/Palmeiras_(Bahia)
3256;Iporã do Oeste;SC;8996;/wiki/Ipor%C3%A3_do_Oeste
3257;Baía da Traição;PB;8993;/wiki/Ba%C3%ADa_da_Trai%C3%A7%C3%A3o
3258;Brejão;PE;8993;/wiki/Brej%C3%A3o
3259;Queimada Nova;PI;8992;/wiki/Queimada_Nova
3260;Quixabeira (Bahia);BA;8972;/wiki/Quixabeira_(Bahia)
3261;Antônio João;MS;8956;/wiki/Ant%C3%B4nio_Jo%C3%A3o
3262;Caraíbas (Bahia);BA;8951;/wiki/Cara%C3%ADbas_(Bahia)
3263;Rio Novo;MG;8949;/wiki/Rio_Novo
3264;Santa Rita de Caldas;MG;8949;/wiki/Santa_Rita_de_Caldas
3265;Paulo de Faria;SP;8945;/wiki/Paulo_de_Faria
3266;Santanópolis;BA;8943;/wiki/Santan%C3%B3polis
3267;Itauçu;GO;8938;/wiki/Itau%C3%A7u
3268;Neves Paulista;SP;8930;/wiki/Neves_Paulista
3269;Dobrada;SP;8929;/wiki/Dobrada
3270;São José da Bela Vista;SP;8928;/wiki/S%C3%A3o_Jos%C3%A9_da_Bela_Vista
3271;Guarani (Minas Gerais);MG;8911;/wiki/Guarani_(Minas_Gerais)
3272;Siriri (Sergipe);SE;8893;/wiki/Siriri_(Sergipe)
3273;Cordisburgo;MG;8890;/wiki/Cordisburgo
3274;Ibitirama;ES;8889;/wiki/Ibitirama
3275;Mambaí;GO;8882;/wiki/Mamba%C3%AD
3276;Lago dos Rodrigues;MA;8873;/wiki/Lago_dos_Rodrigues
3277;Coluna (Minas Gerais);MG;8873;/wiki/Coluna_(Minas_Gerais)
3278;Dourado (São Paulo);SP;8873;/wiki/Dourado_(S%C3%A3o_Paulo)
3279;Morada Nova de Minas;MG;8863;/wiki/Morada_Nova_de_Minas
3280;Filadélfia (Tocantins);TO;8856;/wiki/Filad%C3%A9lfia_(Tocantins)
3281;São Sebastião da Amoreira;PR;8853;/wiki/S%C3%A3o_Sebasti%C3%A3o_da_Amoreira
3282;Bom Jardim de Goiás;GO;8841;/wiki/Bom_Jardim_de_Goi%C3%A1s
3283;Varzedo;BA;8838;/wiki/Varzedo
3284;Marilândia do Sul;PR;8836;/wiki/Maril%C3%A2ndia_do_Sul
3285;Aratuípe;BA;8825;/wiki/Aratu%C3%ADpe
3286;Passo de Torres;SC;8823;/wiki/Passo_de_Torres
3287;Congonhinhas;PR;8818;/wiki/Congonhinhas
3288;Santa Lúcia (São Paulo);SP;8817;/wiki/Santa_L%C3%BAcia_(S%C3%A3o_Paulo)
3289;Vista Alegre do Alto;SP;8810;/wiki/Vista_Alegre_do_Alto
3290;Nossa Senhora Aparecida (Sergipe);SE;8796;/wiki/Nossa_Senhora_Aparecida_(Sergipe)
3291;Jauru;MT;8793;/wiki/Jauru
3292;Santa Terezinha (Santa Catarina);SC;8787;/wiki/Santa_Terezinha_(Santa_Catarina)
3293;Redenção do Gurgueia;PI;8778;/wiki/Reden%C3%A7%C3%A3o_do_Gurgueia
3294;Catuípe;RS;8774;/wiki/Catu%C3%ADpe
3295;Abadia de Goiás;GO;8773;/wiki/Abadia_de_Goi%C3%A1s
3296;Tunas do Paraná;PR;8769;/wiki/Tunas_do_Paran%C3%A1
3297;Itapé;BA;8761;/wiki/Itap%C3%A9
3298;Santa Rita do Araguaia;GO;8756;/wiki/Santa_Rita_do_Araguaia
3299;Douradina (Paraná);PR;8747;/wiki/Douradina_(Paran%C3%A1)
3300;Santa Terezinha de Goiás;GO;8744;/wiki/Santa_Terezinha_de_Goi%C3%A1s
3301;Vicentinópolis;GO;8743;/wiki/Vicentin%C3%B3polis
3302;Abaíra;BA;8739;/wiki/Aba%C3%ADra
3303;Guamiranga;PR;8739;/wiki/Guamiranga
3304;Castanheira (Mato Grosso);MT;8729;/wiki/Castanheira_(Mato_Grosso)
3305;Martins (Rio Grande do Norte);RN;8725;/wiki/Martins_(Rio_Grande_do_Norte)
3306;Moraújo;CE;8724;/wiki/Mora%C3%BAjo
3307;São Vicente do Sul;RS;8721;/wiki/S%C3%A3o_Vicente_do_Sul
3308;Serra dos Aimorés (Minas Gerais);MG;8699;/wiki/Serra_dos_Aimor%C3%A9s_(Minas_Gerais)
3309;Nossa Senhora dos Remédios (Piauí);PI;8692;/wiki/Nossa_Senhora_dos_Rem%C3%A9dios_(Piau%C3%AD)
3310;Monsenhor Paulo;MG;8688;/wiki/Monsenhor_Paulo
3311;Tangará (Santa Catarina);SC;8676;/wiki/Tangar%C3%A1_(Santa_Catarina)
3312;Santana do Manhuaçu;MG;8674;/wiki/Santana_do_Manhua%C3%A7u
3313;Virgínia (Minas Gerais);MG;8674;/wiki/Virg%C3%ADnia_(Minas_Gerais)
3314;Armazém;SC;8674;/wiki/Armaz%C3%A9m
3315;Central do Maranhão;MA;8673;/wiki/Central_do_Maranh%C3%A3o
3316;Pereiras;SP;8668;/wiki/Pereiras
3317;Pimenta (Minas Gerais);MG;8660;/wiki/Pimenta_(Minas_Gerais)
3318;Alvorada do Norte;GO;8660;/wiki/Alvorada_do_Norte
3319;Mirante (Bahia);BA;8641;/wiki/Mirante_(Bahia)
3320;Nova Maringá;MT;8641;/wiki/Nova_Maring%C3%A1
3321;São Domingos do Norte;ES;8638;/wiki/S%C3%A3o_Domingos_do_Norte
3322;Ibirapuã;BA;8637;/wiki/Ibirapu%C3%A3
3323;Capitólio (Minas Gerais);MG;8632;/wiki/Capit%C3%B3lio_(Minas_Gerais)
3324;Cristais Paulista;SP;8631;/wiki/Cristais_Paulista
3325;Clementina (São Paulo);SP;8617;/wiki/Clementina_(S%C3%A3o_Paulo)
3326;Cordeiros;BA;8614;/wiki/Cordeiros
3327;Nazareno (Minas Gerais);MG;8608;/wiki/Nazareno_(Minas_Gerais)
3328;Cezarina;GO;8606;/wiki/Cezarina
3329;Monte Alegre de Goiás;GO;8606;/wiki/Monte_Alegre_de_Goi%C3%A1s
3330;Santa Cruz de Minas;MG;8604;/wiki/Santa_Cruz_de_Minas
3331;Pratápolis;MG;8603;/wiki/Prat%C3%A1polis
3332;Piranguinho;MG;8596;/wiki/Piranguinho
3333;Tarrafas;CE;8592;/wiki/Tarrafas
3334;Mata Verde;MG;8586;/wiki/Mata_Verde
3335;Nazária;PI;8570;/wiki/Naz%C3%A1ria
3336;Califórnia (Paraná);PR;8570;/wiki/Calif%C3%B3rnia_(Paran%C3%A1)
3337;Piedade de Caratinga;MG;8566;/wiki/Piedade_de_Caratinga
3338;Tuneiras do Oeste;PR;8566;/wiki/Tuneiras_do_Oeste
3339;Ouriçangas;BA;8564;/wiki/Ouri%C3%A7angas
3340;Barão de Melgaço;MT;8564;/wiki/Bar%C3%A3o_de_Melga%C3%A7o
3341;Lagedo do Tabocal;BA;8562;/wiki/Lagedo_do_Tabocal
3342;Ouro Verde (São Paulo);SP;8562;/wiki/Ouro_Verde_(S%C3%A3o_Paulo)
3343;Santa Isabel do Ivaí;PR;8562;/wiki/Santa_Isabel_do_Iva%C3%AD
3344;Comendador Levy Gasparian;RJ;8561;/wiki/Comendador_Levy_Gasparian
3345;Arealva;SP;8560;/wiki/Arealva
3346;Jóia (Rio Grande do Sul);RS;8560;/wiki/J%C3%B3ia_(Rio_Grande_do_Sul)
3347;Marcação;PB;8558;/wiki/Marca%C3%A7%C3%A3o
3348;Camutanga;PE;8551;/wiki/Camutanga
3349;Isaías Coelho;PI;8549;/wiki/Isa%C3%ADas_Coelho
3350;Magalhães Barata (cidade);PA;8548;/wiki/Magalh%C3%A3es_Barata_(cidade)
3351;Serranópolis;GO;8544;/wiki/Serran%C3%B3polis
3352;Lagoa Alegre;PI;8542;/wiki/Lagoa_Alegre
3353;Novo Horizonte do Oeste;RO;8538;/wiki/Novo_Horizonte_do_Oeste
3354;Iramaia;BA;8537;/wiki/Iramaia
3355;Riacho dos Cavalos;PB;8526;/wiki/Riacho_dos_Cavalos
3356;Campo Erê;SC;8526;/wiki/Campo_Er%C3%AA
3357;Tasso Fragoso (Maranhão);MA;8521;/wiki/Tasso_Fragoso_(Maranh%C3%A3o)
3358;Vera Cruz do Oeste;PR;8521;/wiki/Vera_Cruz_do_Oeste
3359;Ilha das Flores (Sergipe);SE;8520;/wiki/Ilha_das_Flores_(Sergipe)
3360;Angelândia;MG;8520;/wiki/Angel%C3%A2ndia
3361;Morpará;BA;8519;/wiki/Morpar%C3%A1
3362;Araguaçu;TO;8517;/wiki/Aragua%C3%A7u
3363;Antônio Carlos (Santa Catarina);SC;8513;/wiki/Ant%C3%B4nio_Carlos_(Santa_Catarina)
3364;Feira Nova do Maranhão;MA;8504;/wiki/Feira_Nova_do_Maranh%C3%A3o
3365;Marcolândia;PI;8492;/wiki/Marcol%C3%A2ndia
3366;Paverama;RS;8487;/wiki/Paverama
3367;Entre-Ijuís;RS;8475;/wiki/Entre-Iju%C3%ADs
3368;Milagres do Maranhão;MA;8464;/wiki/Milagres_do_Maranh%C3%A3o
3369;Pavão (Minas Gerais);MG;8450;/wiki/Pav%C3%A3o_(Minas_Gerais)
3370;Araponga (Minas Gerais);MG;8439;/wiki/Araponga_(Minas_Gerais)
3371;Mataraca;PB;8434;/wiki/Mataraca
3372;Praia Norte;TO;8432;/wiki/Praia_Norte
3373;Pocrane;MG;8432;/wiki/Pocrane
3374;Santo Antônio do Aracanguá;SP;8420;/wiki/Santo_Ant%C3%B4nio_do_Aracangu%C3%A1
3375;Estrela d'Oeste;SP;8419;/wiki/Estrela_d%27Oeste
3376;Martins Soares;MG;8417;/wiki/Martins_Soares
3377;Alvorada (Tocantins);TO;8412;/wiki/Alvorada_(Tocantins)
3378;Jesuítas (Paraná);PR;8412;/wiki/Jesu%C3%ADtas_(Paran%C3%A1)
3379;Jangada (Mato Grosso);MT;8409;/wiki/Jangada_(Mato_Grosso)
3380;Ibiaí;MG;8395;/wiki/Ibia%C3%AD
3381;Malhada de Pedras;BA;8393;/wiki/Malhada_de_Pedras
3382;Guiricema;MG;8392;/wiki/Guiricema
3383;São Gonçalo do Abaeté;MG;8389;/wiki/S%C3%A3o_Gon%C3%A7alo_do_Abaet%C3%A9
3384;Jaborandi (Bahia);BA;8385;/wiki/Jaborandi_(Bahia)
3385;General Câmara;RS;8385;/wiki/General_C%C3%A2mara
3386;Santa Terezinha (Mato Grosso);MT;8371;/wiki/Santa_Terezinha_(Mato_Grosso)
3387;Japaratinga;AL;8361;/wiki/Japaratinga
3388;Barra de Santana;PB;8359;/wiki/Barra_de_Santana
3389;Santa Rosa do Sul;SC;8358;/wiki/Santa_Rosa_do_Sul
3390;Marcelino Vieira;RN;8347;/wiki/Marcelino_Vieira
3391;Aparecida (Paraíba);PB;8347;/wiki/Aparecida_(Para%C3%ADba)
3392;Brasileira (Piauí);PI;8329;/wiki/Brasileira_(Piau%C3%AD)
3393;Guaraçaí (São Paulo);SP;8323;/wiki/Guara%C3%A7a%C3%AD_(S%C3%A3o_Paulo)
3394;Barra de São Miguel (Alagoas);AL;8322;/wiki/Barra_de_S%C3%A3o_Miguel_(Alagoas)
3395;Itaquara;BA;8319;/wiki/Itaquara
3396;Jordão (Acre);AC;8317;/wiki/Jord%C3%A3o_(Acre)
3397;Alto Jequitibá;MG;8317;/wiki/Alto_Jequitib%C3%A1
3398;Gado Bravo;PB;8316;/wiki/Gado_Bravo
3399;Madeiro;PI;8310;/wiki/Madeiro
3400;Brejo Grande;SE;8309;/wiki/Brejo_Grande
3401;Lamarão;BA;8307;/wiki/Lamar%C3%A3o
3402;Desterro;PB;8297;/wiki/Desterro
3403;São José do Cerrito;SC;8295;/wiki/S%C3%A3o_Jos%C3%A9_do_Cerrito
3404;Cristalândia do Piauí;PI;8294;/wiki/Cristal%C3%A2ndia_do_Piau%C3%AD
3405;Irapuru (São Paulo);SP;8294;/wiki/Irapuru_(S%C3%A3o_Paulo)
3406;Saltinho (São Paulo);SP;8286;/wiki/Saltinho_(S%C3%A3o_Paulo)
3407;Pains;MG;8283;/wiki/Pains
3408;Monte Castelo (Santa Catarina);SC;8275;/wiki/Monte_Castelo_(Santa_Catarina)
3409;Caraá;RS;8270;/wiki/Cara%C3%A1
3410;Candeal;BA;8258;/wiki/Candeal
